Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amout (USD)
2012,57.0,male,Sandals,Footwear,94,West Virginia,M,Beige,Spring,3.7,No,Express,No,No,4.0,Bank Transfer,Monthly,94
2277,44.0,male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,No,No,25.0,Debit Card,Weekly,82
2079,49.0,male,Dress,Clothing,42,Hawaii,M,Blue,Spring,3.2,No,Next Day Air,No,No,40.0,Debit Card,Weekly,42
3106,48.0,female,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,No,Express,No,No,17.0,Debit Card,Monthly,33
3618,48.0,female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Express,No,No,29.0,Debit Card,Monthly,47
2212,50.0,male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,No,45.0,Debit Card,Every 3 Months,89
178,21.0,male,Hoodie,Clothing,42,new york,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47.0,Bank Transfer,Monthly,42
3835,43.0,female,Hoodie,Clothing,59,Tennessee,M,Magenta,Winter,4.1,No,2-Day Shipping,No,No,17.0,Cash,Quarterly,59
3864,40.0,female,Scarf,Accessories,35,New Hampshire,M,Orange,Summer,3.3,No,Free Shipping,No,No,28.0,Cash,Fortnightly,35
791,22.0,male,Sweater,Clothing,37,Louisiana,M,Indigo,Summer,4.9,Yes,Store Pickup,Yes,Yes,12.0,Bank Transfer,Quarterly,37
1238,25.0,male,Dress,Clothing,92,Michigan,S,Charcoal,Spring,4.4,No,2-Day Shipping,Yes,Yes,42.0,Credit Card,Quarterly,92
679,27.0,male,Blouse,Clothing,74,new york,M,Teal,Fall,3.3,Yes,Store Pickup,Yes,Yes,25.0,Debit Card,Every 3 Months,74
3440,43.0,female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Express,No,No,25.0,Venmo,Quarterly,93
1841,42.0,male,Sandals,Footwear,98,Wyoming,M,Gold,Winter,2.6,No,Store Pickup,No,No,46.0,Bank Transfer,Every 3 Months,98
1728,49.0,male,Blouse,Clothing,53,Virginia,S,Violet,Spring,4.0,No,Express,No,No,19.0,PayPal,Monthly,53
97,32.0,male,Gloves,Accessories,73,Delaware,S,Gold,Spring,3.8,Yes,Express,Yes,Yes,43.0,Venmo,Every 3 Months,73
44,25.0,male,Scarf,Accessories,69,Ohio,L,Lavender,Fall,3.7,Yes,Store Pickup,Yes,Yes,19.0,PayPal,Fortnightly,69
2375,69.0,male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,No,Standard,No,No,31.0,Debit Card,Monthly,73
1477,39.0,male,Hat,Accessories,56,Wyoming,M,Magenta,Fall,4.1,No,Next Day Air,Yes,Yes,18.0,Credit Card,Monthly,56
1115,55.0,male,Skirt,Clothing,25,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,Yes,Yes,47.0,Bank Transfer,Every 3 Months,25
760,51.0,male,Dress,Clothing,49,Rhode Island,XL,Green,Winter,2.6,Yes,Next Day Air,Yes,Yes,25.0,Credit Card,Fortnightly,49
3568,32.0,female,Scarf,Accessories,56,New Mexico,S,Silver,Summer,4.0,No,Next Day Air,No,No,26.0,Credit Card,Monthly,56
3341,42.0,female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,No,47.0,Credit Card,Fortnightly,36
1458,58.0,male,Shirt,Clothing,57,Pennsylvania,S,Gray,Spring,4.7,No,Express,Yes,Yes,47.0,Venmo,Fortnightly,57
3055,42.0,female,Boots,Footwear,70,New Hampshire,S,Magenta,Summer,4.9,No,2-Day Shipping,No,No,34.0,Venmo,Monthly,70
26,18.0,male,Hoodie,Clothing,25,Texas,M,Silver,Summer,3.6,Yes,Express,Yes,Yes,14.0,PayPal,Annually,25
2294,37.0,male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,No,No,16.0,Debit Card,Every 3 Months,68
3540,29.0,female,Jewelry,Accessories,56,New York,S,Green,Spring,3.2,No,Express,No,No,17.0,Credit Card,Bi-Weekly,56
680,56.0,male,Sandals,Footwear,95,Michigan,M,Turquoise,Fall,3.4,Yes,Express,Yes,Yes,37.0,Venmo,Fortnightly,95
1653,65.0,male,Sweater,Clothing,35,New Mexico,M,Orange,Summer,4.0,No,Next Day Air,Yes,Yes,1.0,Bank Transfer,Fortnightly,35
2244,56.0,male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.7,No,2-Day Shipping,No,No,13.0,Debit Card,Annually,21
782,30.0,male,Scarf,Accessories,44,Vermont,L,Indigo,Winter,3.0,Yes,Store Pickup,Yes,Yes,12.0,Credit Card,Fortnightly,44
2973,31.0,female,Jacket,Outerwear,39,New York,S,Indigo,Fall,4.2,No,Free Shipping,No,No,11.0,Venmo,Every 3 Months,39
3612,63.0,female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,No,Standard,No,No,30.0,Credit Card,Annually,82
1346,40.0,male,Dress,Clothing,21,new york,M,White,Fall,3.6,No,Standard,Yes,Yes,42.0,Venmo,Weekly,21
2799,52.0,female,Hoodie,Clothing,20,Rhode Island,XL,Red,Winter,4.8,No,Store Pickup,No,No,37.0,PayPal,Weekly,20
2665,22.0,female,Jewelry,Accessories,84,new york,L,Silver,Winter,3.2,No,Store Pickup,No,No,37.0,PayPal,Weekly,84
2406,69.0,male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,No,Standard,No,No,5.0,Debit Card,Quarterly,97
2373,50.0,male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Express,No,No,9.0,PayPal,Fortnightly,39
655,24.0,male,Handbag,Accessories,59,new york,L,Gray,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,23.0,Venmo,Annually,59
2139,67.0,male,Sweater,Clothing,42,new york,M,Olive,Fall,2.8,No,Next Day Air,No,No,36.0,Venmo,Quarterly,42
884,28.0,male,Sneakers,Footwear,37,Pennsylvania,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,Yes,30.0,Bank Transfer,Monthly,37
3596,21.0,female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,No,14.0,PayPal,Annually,41
68,45.0,male,Coat,Outerwear,33,Connecticut,L,Gray,Winter,4.4,Yes,Store Pickup,Yes,Yes,49.0,Debit Card,Monthly,33
383,28.0,male,Jeans,Clothing,76,California,M,Peach,Winter,3.2,Yes,Store Pickup,Yes,Yes,47.0,PayPal,Quarterly,76
2882,38.0,female,Backpack,Accessories,90,Texas,M,Cyan,Winter,4.2,No,Free Shipping,No,No,6.0,Bank Transfer,Annually,90
976,58.0,male,Sweater,Clothing,40,Washington,M,Olive,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,2.0,Bank Transfer,Weekly,40
2690,29.0,female,Blouse,Clothing,35,Wyoming,M,Orange,Fall,3.9,No,Standard,No,No,47.0,PayPal,Quarterly,35
3336,44.0,female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Express,No,No,48.0,Bank Transfer,Quarterly,94
32,33.0,male,Dress,Clothing,79,West Virginia,L,Brown,Winter,4.7,Yes,Store Pickup,Yes,Yes,45.0,Venmo,Monthly,79
2173,28.0,male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,No,Store Pickup,No,No,6.0,PayPal,Fortnightly,89
1512,34.0,male,Dress,Clothing,91,Georgia,M,Violet,Winter,3.6,No,Express,Yes,Yes,48.0,Credit Card,Weekly,91
2291,37.0,male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,No,No,23.0,PayPal,Quarterly,48
2859,44.0,female,Jeans,Clothing,87,Maryland,L,Teal,Summer,3.8,No,2-Day Shipping,No,No,46.0,Bank Transfer,Monthly,87
1105,35.0,male,Hat,Accessories,28,Delaware,M,Beige,Fall,3.1,No,Express,Yes,Yes,8.0,Bank Transfer,Quarterly,28
571,65.0,male,T-shirt,Clothing,99,Iowa,XL,Purple,Fall,4.1,Yes,Standard,Yes,Yes,20.0,Cash,Annually,99
344,44.0,male,Sandals,Footwear,39,Nebraska,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,Yes,26.0,Venmo,Monthly,39
2352,38.0,male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25.0,PayPal,Bi-Weekly,50
3224,68.0,female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,No,Standard,No,No,36.0,Venmo,Bi-Weekly,65
3027,55.0,female,Shirt,Clothing,70,Tennessee,L,Magenta,Summer,2.5,No,Free Shipping,No,No,6.0,Credit Card,Annually,70
3564,44.0,female,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,No,Standard,No,No,8.0,Credit Card,Every 3 Months,90
1035,68.0,male,Socks,Clothing,29,Maryland,M,Olive,Fall,4.2,Yes,Next Day Air,Yes,Yes,44.0,Bank Transfer,Weekly,29
2094,21.0,male,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,No,Store Pickup,No,No,4.0,Debit Card,Annually,91
2985,45.0,female,Gloves,Accessories,32,Texas,L,Red,Spring,4.3,No,2-Day Shipping,No,No,36.0,Debit Card,Bi-Weekly,32
3668,51.0,female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,No,20.0,Venmo,Monthly,45
2508,58.0,male,Shoes,Footwear,36,Louisiana,M,Cyan,Summer,2.9,No,Store Pickup,No,No,32.0,Credit Card,Every 3 Months,36
1129,56.0,male,Gloves,Accessories,30,New York,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,Yes,35.0,Debit Card,Monthly,30
966,43.0,male,Boots,Footwear,55,Delaware,L,Black,Spring,5.0,Yes,Store Pickup,Yes,Yes,10.0,Credit Card,Annually,55
529,34.0,male,Sneakers,Footwear,88,Maryland,S,Beige,Winter,3.2,Yes,Express,Yes,Yes,40.0,Cash,Annually,88
177,53.0,male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30.0,Credit Card,Quarterly,81
423,47.0,male,Pants,Clothing,59,Minnesota,M,Purple,Fall,3.1,Yes,Store Pickup,Yes,Yes,32.0,Debit Card,Annually,59
2482,41.0,male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,No,Free Shipping,No,No,35.0,Debit Card,Weekly,92
3229,37.0,female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,2-Day Shipping,No,No,27.0,PayPal,Annually,95
3539,56.0,female,Shoes,Footwear,63,Iowa,S,White,Spring,4.5,No,Store Pickup,No,No,21.0,Venmo,Monthly,63
573,56.0,female,Scarf,Accessories,97,South Carolina,XL,Cyan,Summer,4.6,Yes,Next Day Air,Yes,Yes,26.0,Bank Transfer,Annually,97
2881,19.0,female,Skirt,Clothing,61,Florida,L,Beige,Winter,4.8,No,Store Pickup,No,No,43.0,PayPal,Quarterly,61
289,30.0,male,T-shirt,Clothing,62,North Carolina,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,34.0,Venmo,Bi-Weekly,62
2802,64.0,female,Shirt,Clothing,56,New Mexico,M,Indigo,Winter,2.6,No,Express,No,No,30.0,PayPal,Annually,56
1908,69.0,male,Skirt,Clothing,74,New Mexico,L,Orange,Fall,4.8,No,Store Pickup,No,No,36.0,Credit Card,Every 3 Months,74
2770,32.0,female,Shirt,Clothing,89,Oklahoma,L,Lavender,Fall,3.0,No,Standard,No,No,13.0,Cash,Weekly,89
3301,26.0,female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Express,No,No,40.0,Bank Transfer,Bi-Weekly,80
1515,26.0,male,Shoes,Footwear,90,Utah,L,Brown,Winter,3.9,No,2-Day Shipping,Yes,Yes,1.0,Venmo,Weekly,90
2092,26.0,male,Jeans,Clothing,97,Washington,XL,Beige,Fall,3.0,No,Next Day Air,No,No,24.0,Bank Transfer,Quarterly,97
1378,33.0,male,Sunglasses,Accessories,54,Maryland,L,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,42.0,Venmo,Monthly,54
1965,40.0,male,Pants,Clothing,51,West Virginia,S,Cyan,Summer,4.6,No,Express,No,No,50.0,Debit Card,Monthly,51
1361,56.0,male,Skirt,Clothing,43,Alabama,L,Black,Fall,2.8,No,Express,Yes,Yes,4.0,Bank Transfer,Annually,43
2105,53.0,male,Shoes,Footwear,88,New Mexico,M,Gold,Spring,2.8,No,Free Shipping,No,No,47.0,Venmo,Weekly,88
2593,23.0,male,Shorts,Clothing,23,Iowa,XL,Peach,Summer,4.4,No,Store Pickup,No,No,13.0,Venmo,Quarterly,23
3089,34.0,female,Dress,Clothing,64,new york,M,Teal,Spring,3.3,No,Store Pickup,No,No,35.0,Bank Transfer,Quarterly,64
371,59.0,male,Scarf,Accessories,34,Oregon,M,Olive,Winter,3.4,Yes,Express,Yes,Yes,13.0,PayPal,Weekly,34
2654,67.0,male,Blouse,Clothing,36,Wisconsin,L,Lavender,Fall,4.8,No,Express,No,No,24.0,Venmo,Every 3 Months,36
1742,41.0,male,Pants,Clothing,51,Delaware,XL,Teal,Winter,3.6,No,Next Day Air,No,No,20.0,Bank Transfer,Monthly,51
922,70.0,male,Coat,Outerwear,24,South Dakota,L,Silver,Summer,4.1,Yes,Express,Yes,Yes,18.0,PayPal,Weekly,24
1883,44.0,male,Scarf,Accessories,54,Tennessee,L,Blue,Winter,5.0,No,Store Pickup,No,No,25.0,Bank Transfer,Quarterly,54
1961,57.0,male,Jeans,Clothing,72,Massachusetts,L,Red,Summer,3.3,No,2-Day Shipping,No,No,40.0,Credit Card,Annually,72
142,56.0,male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,Yes,45.0,PayPal,Weekly,46
3342,55.0,female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,No,35.0,Credit Card,Monthly,50
492,49.0,male,Coat,Outerwear,69,Vermont,M,Silver,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,24.0,Credit Card,Bi-Weekly,69
199,57.0,male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39.0,Credit Card,Fortnightly,45
2964,52.0,female,Boots,Footwear,97,new york,M,Brown,Summer,3.6,No,Free Shipping,No,No,28.0,Credit Card,Weekly,97
2058,66.0,male,Socks,Clothing,37,South Dakota,L,Yellow,Spring,4.2,No,Standard,No,No,5.0,PayPal,Every 3 Months,37
3387,34.0,female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36.0,Cash,Quarterly,62
2424,49.0,male,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,No,Free Shipping,No,No,7.0,Credit Card,Every 3 Months,81
196,51.0,male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34.0,PayPal,Monthly,25
875,25.0,male,Jacket,Outerwear,65,Maine,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,Yes,10.0,Venmo,Every 3 Months,65
2429,65.0,male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,No,Next Day Air,No,No,34.0,Debit Card,Annually,38
3277,39.0,female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,Store Pickup,No,No,41.0,PayPal,Every 3 Months,99
841,42.0,male,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,18.0,PayPal,Weekly,24
582,32.0,male,Sweater,Clothing,100,Iowa,XL,Charcoal,Winter,2.7,Yes,Store Pickup,Yes,Yes,12.0,Bank Transfer,Every 3 Months,100
3658,58.0,female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Express,No,No,1.0,Debit Card,Every 3 Months,82
906,46.0,male,Dress,Clothing,68,Mississippi,S,Cyan,Spring,2.8,Yes,Standard,Yes,Yes,16.0,Venmo,Annually,68
632,55.0,male,Boots,Footwear,68,Washington,S,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,27.0,Cash,Fortnightly,68
1984,59.0,male,Scarf,Accessories,97,Georgia,M,Pink,Summer,2.6,No,Next Day Air,No,No,21.0,Debit Card,Quarterly,97
163,54.0,female,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,31.0,PayPal,Bi-Weekly,74
2623,63.0,male,Backpack,Accessories,75,New Hampshire,M,Yellow,Spring,4.9,No,2-Day Shipping,No,No,15.0,Credit Card,Annually,75
1269,23.0,male,Jacket,Outerwear,88,Idaho,XL,Charcoal,Winter,2.9,No,Next Day Air,Yes,Yes,25.0,Debit Card,Bi-Weekly,88
1573,37.0,male,Skirt,Clothing,92,Washington,L,White,Summer,3.4,No,2-Day Shipping,Yes,Yes,16.0,Debit Card,Monthly,92
2651,20.0,male,Socks,Clothing,35,Oregon,L,Maroon,Summer,4.2,No,Standard,No,No,46.0,Credit Card,Every 3 Months,35
926,22.0,male,Jeans,Clothing,88,Arizona,L,Teal,Winter,4.9,Yes,Express,Yes,Yes,8.0,Cash,Monthly,88
1816,44.0,male,Shoes,Footwear,72,New Mexico,L,White,Winter,4.5,No,2-Day Shipping,No,No,48.0,Credit Card,Every 3 Months,72
548,38.0,male,Jacket,Outerwear,50,Nevada,M,Blue,Winter,2.8,Yes,Free Shipping,Yes,Yes,26.0,Venmo,Weekly,50
1271,67.0,male,Hoodie,Clothing,98,West Virginia,M,Green,Summer,3.3,No,Standard,Yes,Yes,20.0,Cash,Annually,98
1175,42.0,male,Backpack,Accessories,31,Michigan,M,Black,Winter,4.3,No,Express,Yes,Yes,19.0,Bank Transfer,Bi-Weekly,31
2084,41.0,male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Store Pickup,No,No,26.0,Credit Card,Fortnightly,59
2463,68.0,female,Pants,Clothing,99,Missouri,XL,Orange,Spring,4.3,No,Standard,No,No,31.0,Bank Transfer,Bi-Weekly,99
612,43.0,male,Scarf,Accessories,33,California,M,Black,Winter,4.7,Yes,Store Pickup,Yes,Yes,19.0,Cash,Monthly,33
2186,40.0,male,Shorts,Clothing,32,North Carolina,M,Violet,Winter,2.5,No,Express,No,No,50.0,Debit Card,Every 3 Months,32
3792,40.0,female,Sunglasses,Accessories,51,Texas,M,Gray,Spring,3.7,No,Store Pickup,No,No,1.0,Venmo,Weekly,51
2887,44.0,female,Hat,Accessories,33,Utah,L,Blue,Spring,4.2,No,Free Shipping,No,No,29.0,PayPal,Weekly,33
3162,66.0,female,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.2,No,2-Day Shipping,No,No,43.0,Cash,Monthly,77
743,64.0,male,Pants,Clothing,39,Nevada,M,Charcoal,Summer,3.1,Yes,Express,Yes,Yes,21.0,Debit Card,Quarterly,39
638,21.0,male,Sweater,Clothing,20,Tennessee,M,Cyan,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,46.0,Cash,Fortnightly,20
2289,28.0,male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Next Day Air,No,No,50.0,PayPal,Weekly,91
2749,24.0,male,Jacket,Outerwear,98,Virginia,L,Turquoise,Spring,3.0,No,Free Shipping,No,No,16.0,Venmo,Annually,98
2016,57.0,male,Belt,Accessories,82,Virginia,S,Pink,Summer,4.5,No,Next Day Air,No,No,8.0,Credit Card,Fortnightly,82
1098,58.0,male,Sunglasses,Accessories,27,Vermont,M,Black,Summer,3.2,No,Store Pickup,Yes,Yes,47.0,Bank Transfer,Weekly,27
3057,69.0,female,Gloves,Accessories,59,New Jersey,M,Beige,Spring,3.8,No,Standard,No,No,15.0,Cash,Bi-Weekly,59
49,42.0,male,Shirt,Clothing,55,Nevada,M,Orange,Summer,2.7,Yes,Store Pickup,Yes,Yes,38.0,Cash,Monthly,55
1338,37.0,male,Sweater,Clothing,86,Tennessee,L,Silver,Spring,3.4,No,Express,Yes,Yes,19.0,PayPal,Bi-Weekly,86
922,70.0,male,Coat,Outerwear,24,South Dakota,L,Silver,Summer,4.1,Yes,Express,Yes,Yes,18.0,PayPal,Weekly,24
3549,63.0,female,Blouse,Clothing,37,Utah,M,Red,Fall,3.0,No,Standard,No,No,47.0,PayPal,Fortnightly,37
757,62.0,male,Belt,Accessories,99,Montana,S,Orange,Summer,4.8,Yes,Standard,Yes,Yes,24.0,Cash,Fortnightly,99
3813,50.0,female,Skirt,Clothing,75,Michigan,M,Pink,Spring,2.8,No,Next Day Air,No,No,7.0,Bank Transfer,Every 3 Months,75
2358,53.0,male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40.0,Credit Card,Bi-Weekly,67
2211,30.0,male,Sunglasses,Accessories,25,Virginia,M,Orange,Summer,3.1,No,Store Pickup,No,No,35.0,PayPal,Fortnightly,25
2293,43.0,male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,No,31.0,Debit Card,Monthly,34
3389,35.0,female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21.0,Credit Card,Weekly,61
3603,58.0,female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,No,40.0,Debit Card,Quarterly,36
3842,68.0,female,Jeans,Clothing,57,Mississippi,L,Pink,Fall,4.2,No,2-Day Shipping,No,No,8.0,Bank Transfer,Monthly,57
3679,56.0,female,Shirt,Clothing,45,Texas,S,Beige,Fall,3.5,No,Standard,No,No,29.0,Bank Transfer,Fortnightly,45
2300,64.0,male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Store Pickup,No,No,48.0,Credit Card,Every 3 Months,57
2425,49.0,male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,No,Next Day Air,No,No,28.0,Bank Transfer,Bi-Weekly,57
2523,20.0,male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,2.5,No,2-Day Shipping,No,No,20.0,Debit Card,Weekly,53
2370,24.0,male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24.0,PayPal,Monthly,23
2771,50.0,female,Boots,Footwear,44,Nebraska,S,Blue,Fall,3.3,No,Express,No,No,22.0,Bank Transfer,Quarterly,44
2761,41.0,female,Skirt,Clothing,82,Alaska,S,Olive,Fall,5.0,No,Next Day Air,No,No,41.0,Credit Card,Bi-Weekly,82
1071,50.0,male,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,Yes,Yes,50.0,Debit Card,Weekly,75
3667,67.0,female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3.0,No,2-Day Shipping,No,No,47.0,Cash,Every 3 Months,50
2668,44.0,female,Boots,Footwear,47,Maryland,M,Orange,Summer,4.1,No,Free Shipping,No,No,31.0,Cash,Fortnightly,47
2431,20.0,male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,No,Express,No,No,42.0,Cash,Quarterly,100
3590,31.0,female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,No,38.0,Cash,Every 3 Months,73
3504,31.0,female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,No,39.0,Cash,Weekly,96
3577,29.0,female,Boots,Footwear,24,Maine,L,Yellow,Spring,3.0,No,Express,No,No,12.0,Venmo,Bi-Weekly,24
1136,65.0,male,Skirt,Clothing,90,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,Yes,32.0,Bank Transfer,Quarterly,90
3075,26.0,female,Boots,Footwear,55,Massachusetts,L,Maroon,Summer,4.2,No,Next Day Air,No,No,34.0,Debit Card,Fortnightly,55
2804,46.0,male,T-shirt,Clothing,44,Idaho,M,Violet,Winter,3.3,No,Free Shipping,No,No,31.0,Bank Transfer,Monthly,44
2253,48.0,male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,3.9,No,Express,No,No,21.0,Bank Transfer,Annually,96
3650,68.0,female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Standard,No,No,33.0,Credit Card,Fortnightly,57
1538,68.0,male,Shoes,Footwear,89,Alaska,L,Black,Spring,3.2,No,Next Day Air,Yes,Yes,50.0,Venmo,Annually,89
2231,52.0,male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,No,Express,No,No,33.0,Venmo,Fortnightly,36
3678,32.0,female,Backpack,Accessories,30,Michigan,M,Gray,Fall,2.8,No,Standard,No,No,43.0,Cash,Annually,30
3123,44.0,female,Socks,Clothing,45,Georgia,M,Pink,Fall,3.0,No,Express,No,No,34.0,Credit Card,Fortnightly,45
2368,66.0,male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,No,28.0,Bank Transfer,Bi-Weekly,85
1962,44.0,male,Boots,Footwear,59,Nevada,L,Black,Summer,2.6,No,Free Shipping,No,No,45.0,Debit Card,Quarterly,59
868,37.0,female,Jacket,Outerwear,20,Colorado,M,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,23.0,Bank Transfer,Fortnightly,20
927,54.0,male,Jeans,Clothing,63,Massachusetts,XL,Green,Spring,4.4,Yes,Express,Yes,Yes,11.0,Cash,Bi-Weekly,63
2282,28.0,male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3.0,No,Store Pickup,No,No,41.0,Bank Transfer,Annually,27
998,64.0,male,Pants,Clothing,30,Kentucky,M,Cyan,Spring,3.6,Yes,Express,Yes,Yes,31.0,Cash,Fortnightly,30
3009,39.0,female,Shoes,Footwear,86,New Mexico,M,Gold,Winter,4.9,No,Free Shipping,No,No,19.0,PayPal,Weekly,86
1813,50.0,male,Boots,Footwear,63,Nevada,S,Blue,Summer,4.9,No,Express,No,No,18.0,PayPal,Bi-Weekly,63
1133,50.0,male,Hoodie,Clothing,98,North Carolina,S,Teal,Spring,4.3,No,Store Pickup,Yes,Yes,25.0,Cash,Fortnightly,98
2765,63.0,female,Sweater,Clothing,41,Arizona,XL,White,Spring,2.6,No,Next Day Air,No,No,2.0,Debit Card,Weekly,41
3090,50.0,female,Sandals,Footwear,21,new york,L,Blue,Fall,4.6,No,Free Shipping,No,No,23.0,Cash,Bi-Weekly,21
211,45.0,male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6.0,PayPal,Fortnightly,22
1671,22.0,male,Pants,Clothing,73,Utah,L,Cyan,Fall,3.6,No,Free Shipping,Yes,Yes,20.0,Cash,Weekly,73
60,63.0,male,Belt,Accessories,79,Louisiana,L,Yellow,Spring,4.6,Yes,Standard,Yes,Yes,4.0,Debit Card,Weekly,79
1719,54.0,male,T-shirt,Clothing,96,Maryland,L,Pink,Winter,3.4,No,2-Day Shipping,No,No,14.0,PayPal,Every 3 Months,96
1374,18.0,male,Gloves,Accessories,40,Virginia,L,Turquoise,Winter,2.6,No,Store Pickup,Yes,Yes,6.0,Cash,Quarterly,40
3879,60.0,female,Hat,Accessories,42,South Carolina,M,Pink,Summer,3.4,No,2-Day Shipping,No,No,24.0,Credit Card,Annually,42
2335,49.0,male,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,No,Standard,No,No,7.0,Credit Card,Monthly,79
766,54.0,male,Sneakers,Footwear,99,Alaska,M,Pink,Summer,3.0,Yes,Store Pickup,Yes,Yes,13.0,Cash,Quarterly,99
3288,24.0,female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,No,No,38.0,Credit Card,Weekly,63
